-0.78125, 1.8310546875, 9.8095703125, 65.55000305175781, -4.949999809265137, 66.0, 0.3048780560493469, 0.3658536672592163, -0.6097561120986938, 1.0205078125, 9.7314453125, 2.1484375, -89.69999694824219, 61.04999923706055, -33.75, 1.097561001777649, -1.4634146690368652, -0.18292683362960815, -1.1767578125, 9.248046875, 3.18359375, 12.300000190734863, 45.45000076293945, 19.5, 5.487804889678955, -1.402438998222351, -0.8536585569381714, 0.380859375, 8.88671875, 4.7265625, 30.899999618530273, 108.5999984741211, -29.549999237060547, 3.47560977935791, -0.24390244483947754, -0.9146341681480408, 2.1728515625, 9.0283203125, 3.4619140625, -2.8499999046325684, 54.599998474121094, -25.200000762939453, -2.9268293380737305, 1.7682926654815674, 0.3048780560493469, 2.7197265625, 9.4921875, -0.44921875, 64.19999694824219, 70.94999694824219, -92.55000305175781, -3.4146342277526855, 1.4634146690368652, -0.18292683362960815, 3924226048.0
-0.810546875, 1.9140625, 9.8828125, 67.05000305175781, -5.699999809265137, 66.0, 0.3048780560493469, 0.3048780560493469, -0.3658536672592163, 1.03515625, 9.755859375, 2.294921875, -89.69999694824219, 60.29999923706055, -34.5, 0.7317073345184326, -1.5243902206420898, -0.24390244483947754, -1.279296875, 9.2626953125, 3.203125, 11.699999809265137, 45.599998474121094, 19.350000381469727, 4.146341323852539, -1.8292683362960815, -0.792682945728302, 0.3759765625, 8.8427734375, 4.7509765625, 29.850000381469727, 107.55000305175781, -29.399999618530273, 1.9512195587158203, -4.45121955871582, -0.7317073345184326, 2.1826171875, 9.0185546875, 3.5400390625, -2.8499999046325684, 54.599998474121094, -25.200000762939453, 1.1585365533828735, 0.0, 0.0, 2.763671875, 9.462890625, -0.361328125, 63.45000076293945, 71.69999694824219, -94.05000305175781, -2.621951103210449, 2.195122003555298, 0.18292683362960815, 3924237824.0
-0.869140625, 1.796875, 9.8388671875, 66.30000305175781, -5.699999809265137, 66.75, 0.6097561120986938, 0.5487805008888245, -0.18292683362960815, 0.9912109375, 9.7412109375, 2.2705078125, -89.4000015258789, 60.45000076293945, -33.599998474121094, 1.1585365533828735, -1.585365891456604, -0.12195122241973877, -1.30859375, 9.228515625, 3.2177734375, 12.149999618530273, 44.400001525878906, 20.850000381469727, 4.5731706619262695, -1.5243902206420898, -0.8536585569381714, 0.419921875, 8.8037109375, 4.74609375, 30.450000762939453, 107.4000015258789, -29.850000381469727, 6.097560882568359, -0.4878048896789551, -0.9756097793579102, 2.1826171875, 9.0869140625, 3.525390625, -2.25, 55.95000076293945, -26.399999618530273, -0.12195122241973877, 2.682926893234253, -0.18292683362960815, 2.7099609375, 9.501953125, -0.3564453125, 63.150001525878906, 71.69999694824219, -94.80000305175781, -3.5365853309631348, 1.7682926654815674, -0.24390244483947754, 3924249600.0
-0.8154296875, 1.8603515625, 9.8388671875, 66.30000305175781, -5.699999809265137, 66.75, 0.792682945728302, -0.0, -0.3658536672592163, 1.0302734375, 9.6826171875, 2.2216796875, -89.69999694824219, 61.04999923706055, -33.0, 0.6097561120986938, -1.1585365533828735, 0.12195122241973877, -1.1865234375, 9.3212890625, 3.18359375, 12.149999618530273, 44.400001525878906, 19.350000381469727, 4.0853657722473145, -2.1341464519500732, -0.5487805008888245, 0.4638671875, 8.857421875, 4.697265625, 31.049999237060547, 106.80000305175781, -30.149999618530273, 0.6097561120986938, -4.2682929039001465, -0.24390244483947754, 2.1826171875, 9.04296875, 3.466796875, -3.450000047683716, 55.20000076293945, -28.200000762939453, 0.12195122241973877, -0.12195122241973877, 0.0, 2.7001953125, 9.4921875, -0.419921875, 62.400001525878906, 70.94999694824219, -93.5999984741211, -2.317073106765747, 2.012195110321045, 0.12195122241973877, 3924261120.0
-0.8544921875, 1.89453125, 9.84375, 66.30000305175781, -4.199999809265137, 66.75, 0.6097561120986938, -0.0, -0.24390244483947754, 0.9619140625, 9.7607421875, 2.2314453125, -91.6500015258789, 59.70000076293945, -33.599998474121094, 0.5487805008888245, -1.9512195587158203, -0.12195122241973877, -1.15234375, 9.296875, 3.1982421875, 12.600000381469727, 45.0, 19.049999237060547, 4.695121765136719, -1.3414634466171265, -0.792682945728302, 0.380859375, 8.8720703125, 4.70703125, 29.100000381469727, 107.0999984741211, -28.200000762939453, 2.682926893234253, -0.4878048896789551, -0.8536585569381714, 2.1630859375, 9.0087890625, 3.4912109375, -3.450000047683716, 55.20000076293945, -28.200000762939453, 0.6707317233085632, 0.9146341681480408, -0.3658536672592163, 2.8173828125, 9.521484375, -0.4150390625, 64.6500015258789, 70.5, -92.8499984741211, -3.47560977935791, 2.195122003555298, -0.060975611209869385, 3924272896.0
-0.8203125, 1.923828125, 9.7607421875, 66.0, -6.0, 66.75, 0.4878048896789551, 0.5487805008888245, -0.12195122241973877, 0.95703125, 9.716796875, 2.2216796875, -90.75, 61.79999923706055, -34.5, 1.097561001777649, -1.585365891456604, -0.12195122241973877, -1.220703125, 9.27734375, 3.134765625, 13.050000190734863, 44.54999923706055, 20.549999237060547, 4.390244007110596, -2.2560975551605225, -0.9756097793579102, 0.419921875, 8.857421875, 4.736328125, 31.049999237060547, 108.30000305175781, -29.399999618530273, -3.5365853309631348, -2.682926893234253, 0.0, 2.1484375, 8.9892578125, 3.4375, -3.9000000953674316, 56.849998474121094, -25.950000762939453, -2.682926893234253, -0.7317073345184326, 0.060975611209869385, 2.7197265625, 9.4970703125, -0.4052734375, 63.150001525878906, 72.1500015258789, -92.8499984741211, -2.5, 1.7682926654815674, 0.3658536672592163, 3924284672.0
-0.7470703125, 1.8603515625, 9.765625, 65.4000015258789, -3.5999999046325684, 66.9000015258789, 0.4268292784690857, 0.4878048896789551, -0.24390244483947754, 0.986328125, 9.7265625, 2.2265625, -89.25, 61.04999923706055, -34.5, 0.4878048896789551, -1.402438998222351, -0.24390244483947754, -1.2744140625, 9.27734375, 3.2080078125, 12.149999618530273, 43.650001525878906, 19.350000381469727, 4.634146213531494, -1.6463414430618286, -0.24390244483947754, 0.400390625, 8.896484375, 4.74609375, 31.049999237060547, 108.30000305175781, -29.399999618530273, 4.695121765136719, -1.6463414430618286, -0.792682945728302, 2.08984375, 9.0478515625, 3.515625, -3.299999952316284, 56.099998474121094, -26.25, 0.12195122241973877, 0.792682945728302, -0.4878048896789551, 2.7490234375, 9.482421875, -0.3759765625, 62.70000076293945, 71.69999694824219, -92.8499984741211, -3.4146342277526855, 2.0731706619262695, 0.060975611209869385, 3924296448.0
-0.78125, 1.8115234375, 9.8681640625, 66.75, -4.349999904632568, 65.8499984741211, 0.6097561120986938, 0.24390244483947754, -0.3658536672592163, 1.0205078125, 9.736328125, 2.2607421875, -89.69999694824219, 60.0, -35.25, 0.9146341681480408, -1.585365891456604, -0.12195122241973877, -1.2939453125, 9.228515625, 3.2568359375, 12.149999618530273, 43.650001525878906, 19.350000381469727, 4.817073345184326, -2.1341464519500732, -0.6707317233085632, 0.3564453125, 8.9111328125, 4.716796875, 29.700000762939453, 107.69999694824219, -29.549999237060547, 2.1341464519500732, -2.4390244483947754, -0.5487805008888245, 2.16796875, 9.091796875, 3.544921875, -3.450000047683716, 55.5, -25.049999237060547, -1.7682926654815674, 1.6463414430618286, -0.12195122241973877, 2.6708984375, 9.5654296875, -0.4248046875, 62.70000076293945, 71.69999694824219, -92.8499984741211, -3.2926828861236572, 1.4634146690368652, 0.060975611209869385, 3924308992.0
-0.80078125, 1.8701171875, 9.7607421875, 66.1500015258789, -5.099999904632568, 67.19999694824219, 0.3658536672592163, 0.3048780560493469, 0.060975611209869385, 0.9423828125, 9.66796875, 2.255859375, -89.0999984741211, 60.900001525878906, -34.349998474121094, 0.9756097793579102, -1.7073171138763428, -0.060975611209869385, -1.240234375, 9.35546875, 3.2373046875, 11.100000381469727, 44.25, 19.799999237060547, 4.390244007110596, -1.7073171138763428, -0.5487805008888245, 0.4638671875, 8.916015625, 4.716796875, 29.700000762939453, 107.69999694824219, -29.549999237060547, 4.5731706619262695, -3.0487804412841797, -0.5487805008888245, 2.1875, 8.9404296875, 3.5107421875, -1.7999999523162842, 56.54999923706055, -25.950000762939453, 3.7804877758026123, 0.060975611209869385, -0.4878048896789551, 2.6611328125, 9.462890625, -0.4248046875, 63.150001525878906, 70.5, -94.80000305175781, -2.7439024448394775, 2.5, 0.0, 3924320768.0
-0.7763671875, 1.8798828125, 9.82421875, 65.55000305175781, -6.0, 66.30000305175781, 0.4268292784690857, 0.18292683362960815, -0.18292683362960815, 1.0595703125, 9.74609375, 2.20703125, -91.05000305175781, 60.0, -33.75, 0.9146341681480408, -2.012195110321045, -0.4878048896789551, -1.23046875, 9.2236328125, 3.2470703125, 12.449999809265137, 44.400001525878906, 19.350000381469727, 4.817073345184326, -1.7682926654815674, -0.792682945728302, 0.4052734375, 8.955078125, 4.755859375, 30.299999237060547, 106.3499984741211, -28.200000762939453, -2.012195110321045, -0.24390244483947754, -0.5487805008888245, 2.1728515625, 9.1064453125, 3.45703125, -2.700000047683716, 54.75, -25.799999237060547, -1.7682926654815674, 2.4390244483947754, -0.060975611209869385, 2.6904296875, 9.5361328125, -0.3857421875, 63.150001525878906, 70.5, -94.80000305175781, -3.7195122241973877, 1.4634146690368652, 0.18292683362960815, 3924332544.0
