486,3
710,4
947,5
348,5
266,6
986,5
483,4
598,3
67,4
461,3
826,3
670,6
712,3
587,4
179,3
476,4
76,3
161,2
1073,3
381,3
1071,4
1079,5
98,4
797,3
27,2
53,3
224,2
302,2
389,3
578,4
903,4
849,4
202,2
752,3
931,5
865,4
396,3
718,3
794,3
737,4
759,4
273,3
182,2
636,3
474,3
943,4
869,5
25,4
590,2
991,4
985,3
682,3
1031,4
556,3
897,3
95,4
206,2
4,2
294,2
127,4
362,3
686,3
950,3
594,3
208,5
102,3
115,3
332,6
331,3
491,4
904,4
175,3
56,3
50,4
719,4
713,3
970,3
784,4
329,3
30,4
946,5
685,4
365,3
277,3
1032,3
470,7
584,5
711,5
1003,3
139,3
130,2
610,4
137,7
773,3
320,3
828,5
1016,4
1014,5
802,3
93,4
143,4
459,6
439,3
488,4
793,3
171,2
344,3
324,3
830,4
538,3
775,4
1015,3
448,3
765,5
92,3
443,3
338,7
97,4
825,3
860,3
132,4
831,3
957,3
423,4
542,7
59,2
455,4
723,5
110,8
933,4
767,5
186,3
524,4
123,2
351,4
757,4
870,3
902,3
566,5
859,3
453,3
426,3
259,2
871,2
574,9
602,2
558,6
468,3
820,6
697,4
935,4
297,6
107,4
658,2
680,3
924,4
582,5
210,5
605,2
881,6
496,4
217,5
879,2
304,3
55,2
341,3
219,4
227,2
963,5
654,3
23,4
335,3
60,3
460,6
276,4
495,3
641,3
44,4
910,3
220,3
153,3
1008,3
225,2
1004,4
893,4
586,5
233,2
596,3
883,4
228,4
21,3
979,3
821,3
816,3
1017,3
177,5
105,3
380,2
837,4
614,3
929,4
255,3
693,3
83,4
3,2
349,3
2,1
126,4
306,3
600,2
549,4
164,3
823,2
760,3
484,3
356,3
523,3
404,2
638,4
372,9
399,3
490,4
20,3
145,2
1074,3
852,3
282,2
472,5
253,4
725,3
576,6
787,3
892,3
914,2
265,3
655,3
687,3
663,5
1006,4
555,4
695,3
312,2
954,2
633,3
705,3
628,4
16,2
789,3
704,5
569,5
146,7
1047,4
17,4
1067,5
1048,4
1012,3
546,4
842,2
431,5
597,3
691,3
1021,3
254,3
34,2
746,4
428,3
652,3
896,7
1029,3
743,4
311,2
536,4
485,6
972,3
290,3
973,3
40,2
1080,4
103,4
121,4
196,2
188,2
165,3
1023,3
157,3
974,4
301,2
776,3
915,3
956,5
706,3
65,4
769,4
112,3
755,3
803,4
487,3
256,4
702,3
692,4
357,4
677,4
502,3
744,3
61,4
938,4
481,3
730,4
258,2
635,3
838,4
430,3
166,2
72,2
900,3
728,3
315,2
1018,3
763,4
1033,6
307,4
696,3
414,4
788,2
32,3
309,3
394,3
183,3
529,5
252,3
660,4
91,3
64,3
971,4
49,3
5,2
398,4
855,3
74,3
416,3
215,3
403,7
993,3
400,4
88,4
634,5
932,3
507,3
449,5
33,4
305,4
819,4
285,2
762,3
532,6
358,3
1002,3
14,3
383,3
46,3
241,2
18,4
510,4
851,4
791,3
889,3
420,2
347,5
909,5
366,3
187,4
812,5
63,6
29,3
530,2
71,3
47,4
573,4
899,4
969,3
577,4
359,4
521,3
550,4
235,3
509,4
13,3
736,3
173,2
432,5
848,4
12,5
36,2
1019,3
104,4
772,3
401,3
733,5
1027,3
781,3
