601,3
408,5
741,4
481,3
121,4
93,4
78,4
900,3
259,2
95,4
985,3
336,3
262,3
756,3
53,3
2,1
304,3
920,5
1055,4
747,4
1046,6
616,7
738,3
550,4
581,3
870,3
897,3
54,3
380,2
139,3
557,3
152,3
1027,3
687,3
811,3
896,7
21,3
210,5
1030,4
843,6
91,3
124,4
768,3
157,3
993,3
487,3
427,3
507,3
178,5
513,3
761,3
1033,6
707,3
64,3
50,4
330,4
622,3
914,2
443,3
460,6
883,4
1066,4
764,3
339,3
797,3
428,3
226,3
390,2
713,3
292,2
215,3
706,3
794,3
1015,3
777,3
208,5
760,3
525,3
174,2
123,2
364,6
904,4
445,4
281,6
172,2
130,2
812,5
762,3
69,5
658,2
718,3
1048,4
331,3
1035,4
962,3
187,4
353,3
321,2
809,4
318,6
237,3
532,6
529,5
49,3
752,3
716,4
910,3
671,4
517,5
688,2
968,4
275,4
483,4
566,5
652,3
583,2
1067,5
802,3
22,2
570,4
844,5
129,3
285,2
186,3
344,3
712,3
559,4
25,4
733,5
366,3
998,5
784,4
972,3
496,4
530,2
196,2
305,4
461,3
397,2
813,4
1013,4
252,3
926,4
1002,3
979,3
470,7
905,2
161,2
423,4
515,8
400,4
725,3
919,3
268,3
821,3
759,4
46,3
915,3
27,2
625,5
220,3
510,4
630,5
823,2
855,3
1012,3
746,4
389,3
685,4
1073,3
806,4
59,2
526,3
404,2
335,3
362,3
596,3
509,4
935,4
420,2
932,3
328,4
396,3
847,4
203,3
266,6
623,3
971,4
924,4
320,3
227,2
453,3
957,3
143,4
342,2
973,3
264,3
16,2
132,4
903,4
825,3
587,4
723,5
1,3
312,2
298,2
80,4
840,3
55,2
504,5
418,3
472,5
217,5
635,3
391,4
729,4
306,3
681,2
679,3
743,4
116,3
929,4
171,2
183,3
965,3
769,4
1080,4
642,5
791,3
580,3
100,8
98,4
97,4
348,5
970,3
35,2
763,4
824,2
779,3
184,4
699,3
426,3
405,4
365,3
1020,3
309,3
842,2
489,4
638,4
1053,3
218,4
229,4
851,4
36,2
838,4
595,4
780,4
349,3
770,3
696,3
568,4
338,7
315,2
325,4
945,3
302,2
555,4
424,3
1077,5
773,3
254,3
484,3
439,3
204,2
578,4
828,5
1047,4
755,3
280,3
101,4
228,4
748,2
6,3
382,4
556,3
394,3
951,3
841,4
34,2
869,5
188,2
11,2
803,4
909,5
84,3
170,2
925,6
1017,3
573,4
727,4
986,5
17,4
1079,5
1042,5
255,3
175,3
735,3
199,4
448,3
477,2
835,4
816,3
374,3
378,4
482,3
231,5
612,4
908,4
589,3
640,3
582,5
307,4
337,3
518,6
458,4
1001,3
879,2
633,3
778,4
577,4
40,2
542,7
906,4
219,4
1032,3
710,4
711,5
233,2
969,3
666,4
416,3
430,3
702,3
877,3
1018,3
334,4
948,3
431,5
128,4
884,2
265,3
182,2
296,7
74,3
695,3
893,4
954,2
417,3
20,3
677,4
38,2
76,3
279,2
895,6
574,9
978,4
468,3
943,4
26,3
201,2
880,4
1014,5
788,2
114,6
682,3
28,3
646,6
475,5
1039,3
941,4
478,4
670,6
1023,3
921,6
938,4
72,2
332,6
451,4
598,3
848,4
173,2
393,3
776,3
456,4
341,3
385,3
289,2
912,3
357,4
23,4
