614,3
415,2
964,5
76,3
671,4
357,4
280,3
832,3
177,5
220,3
679,3
1033,6
989,2
477,2
879,2
1027,3
218,4
523,3
164,3
610,4
258,2
228,4
366,3
360,3
809,4
54,3
806,4
757,4
231,5
91,3
705,3
823,2
633,3
1016,4
32,3
756,3
921,6
639,3
616,7
131,3
906,4
446,5
110,8
277,3
910,3
265,3
331,3
638,4
183,3
688,2
389,3
843,6
820,6
947,5
734,3
555,4
568,4
1018,3
632,4
847,4
166,2
404,2
949,6
100,8
1012,3
18,4
124,4
4,2
849,4
711,5
1046,6
335,3
785,4
941,4
872,4
235,3
759,4
275,4
145,2
813,4
747,4
132,4
182,2
397,2
791,3
718,3
244,3
219,4
881,6
811,3
84,3
116,3
817,2
30,4
864,3
760,3
93,4
72,2
702,3
44,4
405,4
350,3
64,3
16,2
428,3
455,4
788,2
103,4
1047,4
985,3
763,4
536,4
217,5
152,3
794,3
890,4
264,3
359,4
998,5
279,2
29,3
691,3
173,2
172,2
1077,5
209,3
443,3
1053,3
1015,3
1048,4
803,4
965,3
112,3
855,3
301,2
75,2
926,4
629,3
682,3
933,4
1022,2
631,6
932,3
634,5
309,3
654,3
474,3
905,2
422,2
297,6
1006,4
579,4
978,4
364,6
393,3
824,2
768,3
34,2
306,3
334,4
659,3
35,2
6,3
320,3
1,3
640,3
821,3
958,3
27,2
596,3
52,4
962,3
700,3
281,6
398,4
587,4
573,4
816,3
529,5
693,3
685,4
184,4
290,3
991,4
283,6
960,4
1057,4
733,5
1004,4
26,3
1014,5
213,2
844,5
598,3
652,3
712,3
972,3
710,4
924,4
635,3
224,2
115,3
216,3
583,2
1074,3
270,3
102,3
208,5
36,2
127,4
448,3
956,5
828,5
838,4
351,4
667,5
25,4
561,4
725,3
188,2
418,3
276,4
233,2
13,3
475,5
353,3
292,2
686,3
572,3
266,6
461,3
49,3
453,3
481,3
570,4
1021,3
986,5
128,4
736,3
329,3
33,4
1076,4
865,4
341,3
967,3
295,3
451,4
92,3
312,2
46,3
666,4
690,4
582,5
502,3
546,4
968,4
376,3
825,3
723,5
744,3
681,2
206,2
908,4
951,3
918,3
394,3
521,3
979,3
201,2
330,4
298,2
1003,3
657,5
590,2
478,4
263,4
324,3
256,4
408,5
420,2
200,2
129,3
1055,4
595,4
680,3
655,3
130,2
1031,4
120,3
860,3
414,4
117,4
895,6
221,3
621,4
254,3
304,3
692,4
381,3
880,4
1066,4
942,3
61,4
282,2
945,3
826,3
95,4
126,4
549,4
929,4
362,3
1019,3
604,4
21,3
496,4
764,3
225,2
510,4
482,3
195,4
171,2
107,4
63,6
382,4
287,3
83,4
114,6
458,4
101,4
22,2
814,2
17,4
434,4
899,4
954,2
743,4
230,4
383,3
547,4
775,4
612,4
601,3
577,4
883,4
430,3
857,3
1067,5
426,3
559,4
137,7
975,4
837,4
904,4
636,3
819,4
589,3
812,5
622,3
716,4
62,3
660,4
841,4
472,5
1013,4
23,4
699,3
1010,2
920,5
931,5
440,7
321,2
332,6
372,9
728,3
957,3
672,4
2,1
78,4
623,3
468,3
255,3
483,4
204,2
74,3
60,3
842,2
416,3
121,4
762,3
267,3
576,6
285,2
870,3
12,5
439,3
153,3
917,4
488,4
707,3
385,3
