77384.0, 86693.0, 380.0, -2.0166015625, -10.3759765625, -2.4853515625, 11.32824420928955, -9.320611000061035, 4.404580116271973, 6.900000095367432, -37.650001525878906, -77.25, 273998048.0
77399.0, 86698.0, 377.0, -2.1435546875, -10.4150390625, -2.4853515625, 5.793893337249756, -7.007633686065674, 1.2595419883728027, 6.900000095367432, -37.650001525878906, -77.25, 274002944.0
77392.0, 86699.0, 376.0, -2.1826171875, -10.1904296875, -2.48046875, 2.8702290058135986, -6.541984558105469, 0.6183205842971802, 7.349999904632568, -38.400001525878906, -77.69999694824219, 274007808.0
77389.0, 86703.0, 379.0, -2.12890625, -10.2197265625, -2.412109375, 6.3740458488464355, -6.068702220916748, 1.7480915784835815, 7.349999904632568, -38.400001525878906, -77.69999694824219, 274012704.0
77389.0, 86691.0, 381.0, -2.1435546875, -10.0927734375, -2.3486328125, 5.2366414070129395, -11.061068534851074, 4.366412162780762, 7.349999904632568, -37.20000076293945, -77.69999694824219, 274029312.0
77385.0, 86692.0, 367.0, -2.24609375, -10.146484375, -2.28515625, 6.58015251159668, -10.740458488464355, 2.8778626918792725, 7.349999904632568, -37.20000076293945, -77.69999694824219, 274033216.0
77383.0, 86693.0, 382.0, -2.2998046875, -10.0830078125, -2.32421875, 4.343511581420898, -8.900763511657715, 4.221374034881592, 9.0, -37.349998474121094, -76.05000305175781, 274043936.0
77392.0, 86692.0, 379.0, -2.3388671875, -10.1123046875, -2.216796875, 0.8244274854660034, -5.099236488342285, 0.20610687136650085, 6.599999904632568, -36.900001525878906, -76.19999694824219, 274047840.0
77387.0, 86695.0, 382.0, -2.36328125, -10.1904296875, -2.3486328125, 0.8396946787834167, -5.58015251159668, 0.9618320465087891, 5.699999809265137, -36.599998474121094, -76.3499984741211, 274058592.0
77385.0, 86696.0, 372.0, -2.4267578125, -10.2587890625, -2.3681640625, -0.9389312863349915, -2.030534267425537, -0.42748090624809265, 5.699999809265137, -36.599998474121094, -76.3499984741211, 274062496.0
77390.0, 86706.0, 377.0, -2.3095703125, -10.2001953125, -2.1533203125, -3.9007632732391357, -4.1984734535217285, -1.9236640930175781, 7.650000095367432, -36.0, -76.6500015258789, 274073248.0
77383.0, 86695.0, 375.0, -2.20703125, -10.1123046875, -2.3779296875, -2.282442808151245, -6.465648651123047, 2.893129825592041, 7.650000095367432, -36.900001525878906, -74.0999984741211, 274078112.0
77391.0, 86710.0, 376.0, -2.4365234375, -10.029296875, -2.1533203125, -3.5877861976623535, -5.41984748840332, -0.5877862572669983, 7.349999904632568, -36.900001525878906, -75.44999694824219, 274088864.0
77389.0, 86715.0, 378.0, -2.3681640625, -9.921875, -2.138671875, -5.595419883728027, -5.465648651123047, 0.9923664331436157, 7.349999904632568, -36.900001525878906, -75.44999694824219, 274092768.0
77383.0, 86714.0, 375.0, -2.4267578125, -9.9755859375, -2.2021484375, -10.358778953552246, -6.343511581420898, -3.435114622116089, 7.349999904632568, -36.900001525878906, -75.44999694824219, 274103520.0
77380.0, 86722.0, 382.0, -2.2998046875, -10.0732421875, -2.431640625, -12.648855209350586, 1.1755725145339966, -5.282442569732666, 7.349999904632568, -34.95000076293945, -76.94999694824219, 274118176.0
77393.0, 86727.0, 379.0, -2.3583984375, -10.205078125, -2.5244140625, -6.030534267425537, -0.6870229244232178, -0.21374045312404633, 7.349999904632568, -34.95000076293945, -76.94999694824219, 274123040.0
77396.0, 86725.0, 382.0, -2.2802734375, -10.41015625, -2.6025390625, -6.809160232543945, 6.992366313934326, -1.2137404680252075, 6.900000095367432, -35.70000076293945, -75.9000015258789, 274133792.0
77393.0, 86725.0, 381.0, -2.36328125, -10.4248046875, -2.5732421875, -4.541984558105469, 4.43511438369751, -3.1984732151031494, 7.800000190734863, -34.650001525878906, -76.3499984741211, 274137696.0
77392.0, 86732.0, 387.0, -2.2265625, -10.400390625, -2.8076171875, -1.4351145029067993, 6.6946563720703125, 1.9007633924484253, 5.400000095367432, -34.95000076293945, -75.9000015258789, 274148448.0
77396.0, 86751.0, 387.0, -2.0703125, -10.4833984375, -3.2470703125, 2.9083969593048096, 3.496183156967163, 4.870229244232178, 5.400000095367432, -34.20000076293945, -76.6500015258789, 274163072.0
77392.0, 86755.0, 382.0, -2.412109375, -10.0732421875, -3.0712890625, -1.0992366075515747, 4.732824325561523, 5.007633686065674, 7.650000095367432, -34.5, -76.94999694824219, 274177728.0
77398.0, 86755.0, 384.0, -2.197265625, -9.9267578125, -3.0029296875, -3.8473281860351562, 1.8473283052444458, 4.85496187210083, 7.650000095367432, -34.5, -76.94999694824219, 274192384.0
77400.0, 86761.0, 382.0, -2.3583984375, -10.0146484375, -3.0859375, -5.572519302368164, -0.04580152779817581, 4.938931465148926, 5.400000095367432, -35.70000076293945, -76.6500015258789, 274198240.0
