[0.078125, -0.830078125, -10.5615234375, 23.83969497680664, 2.183206081390381, -0.12977099418640137, 61.20000076293945, 30.450000762939453, -40.04999923706055]
[0.302734375, -0.712890625, -10.5078125, 71.49618530273438, -5.56488561630249, -2.0, 61.04999923706055, 31.049999237060547, -41.70000076293945]
[0.2783203125, -0.6396484375, -10.48828125, 62.48091506958008, 4.8015265464782715, 0.732824444770813, 61.79999923706055, 30.75, -42.0]
[0.380859375, -0.908203125, -10.5419921875, -6.717557430267334, 7.488549709320068, -0.5954198241233826, 62.54999923706055, 29.549999237060547, -40.650001525878906]
[0.3076171875, -0.87890625, -10.4736328125, -57.50381851196289, 3.5877861976623535, -2.076335906982422, 61.5, 31.200000762939453, -42.900001525878906]
[0.1171875, -0.6591796875, -10.537109375, 28.6564884185791, 2.5267176628112793, 0.5038167834281921, 60.29999923706055, 29.549999237060547, -41.70000076293945]
[0.1123046875, -0.68359375, -10.5224609375, -29.389312744140625, 0.6870229244232178, 3.5496182441711426, 60.29999923706055, 29.549999237060547, -41.70000076293945]
[0.2001953125, -0.72265625, -10.6005859375, -30.18320655822754, -2.6641221046447754, -0.9770992398262024, 60.75, 29.700000762939453, -41.849998474121094]
[0.1123046875, -0.7177734375, -10.634765625, 21.954198837280273, -4.206106662750244, 0.4198473393917084, 61.79999923706055, 30.75, -42.45000076293945]
[0.341796875, -0.72265625, -10.64453125, -44.41221237182617, 0.04580152779817581, 0.1679389327764511, 61.20000076293945, 30.149999618530273, -42.900001525878906]
[0.1513671875, -0.64453125, -10.52734375, 8.755724906921387, -4.3740458488464355, -2.3053436279296875, 61.20000076293945, 30.149999618530273, -41.849998474121094]
[0.1318359375, -0.5615234375, -10.4931640625, 65.8167953491211, -1.7251908779144287, 0.5572519302368164, 61.79999923706055, 32.25, -41.70000076293945]
[0.3076171875, -0.5859375, -10.576171875, 58.152671813964844, 3.3740458488464355, 1.7251908779144287, 62.25, 30.899999618530273, -40.5]
[0.2392578125, -0.5712890625, -10.5712890625, 44.03053283691406, -9.061068534851074, 0.022900763899087906, 61.95000076293945, 31.200000762939453, -41.54999923706055]
[0.107421875, -0.791015625, -10.517578125, 76.02290344238281, -6.099236488342285, 1.3969465494155884, 60.45000076293945, 31.950000762939453, -41.54999923706055]
[0.205078125, -0.68359375, -10.3662109375, 29.56488609313965, 1.0992366075515747, 0.5343511700630188, 60.45000076293945, 31.200000762939453, -41.54999923706055]
[0.3076171875, -0.7177734375, -10.537109375, -33.343509674072266, 4.3740458488464355, 4.381679534912109, 62.25, 30.450000762939453, -42.29999923706055]
[0.25390625, -0.7275390625, -10.7177734375, 44.450382232666016, 2.3358778953552246, -0.5190839767456055, 61.20000076293945, 31.200000762939453, -41.849998474121094]
[0.3662109375, -0.7177734375, -10.458984375, -15.312976837158203, 7.213740348815918, -1.8625954389572144, 62.099998474121094, 29.850000381469727, -42.0]
[0.2099609375, -0.7861328125, -10.5517578125, -40.60305404663086, 1.3358778953552246, -1.1679389476776123, 62.099998474121094, 29.850000381469727, -42.0]
[0.224609375, -0.78125, -10.5322265625, -5.282442569732666, -3.2595419883728027, -1.8091603517532349, 60.45000076293945, 31.649999618530273, -40.79999923706055]
[0.3466796875, -0.8154296875, -10.5224609375, -52.389312744140625, 2.4122138023376465, 0.8015267252922058, 59.849998474121094, 29.100000381469727, -40.95000076293945]
[0.3125, -0.830078125, -10.4052734375, -30.954198837280273, -7.56488561630249, 1.2061069011688232, 61.95000076293945, 29.399999618530273, -41.849998474121094]
[0.2001953125, -0.810546875, -10.4443359375, 41.77862548828125, -7.106870174407959, 0.18320611119270325, 61.95000076293945, 29.399999618530273, -41.849998474121094]
[0.3125, -0.732421875, -10.576171875, 80.27481079101562, -5.992366313934326, -0.6259542107582092, 59.70000076293945, 30.149999618530273, -42.29999923706055]
[0.1416015625, -0.60546875, -10.517578125, -8.389312744140625, -4.038167953491211, 0.07633587718009949, 61.79999923706055, 30.299999237060547, -41.400001525878906]
[0.263671875, -0.791015625, -10.6982421875, 64.09160614013672, -5.0916032791137695, -1.160305380821228, 62.849998474121094, 30.299999237060547, -41.70000076293945]
[0.2685546875, -0.8154296875, -10.4541015625, 66.97709655761719, -0.06870228797197342, -2.610687017440796, 62.849998474121094, 30.299999237060547, -41.70000076293945]
[0.302734375, -0.859375, -10.46875, 0.038167938590049744, 0.9923664331436157, -1.0992366075515747, 60.75, 30.899999618530273, -41.099998474121094]
[0.2490234375, -0.7568359375, -10.46875, 60.93893051147461, -4.717557430267334, 2.0458016395568848, 60.75, 30.899999618530273, -41.099998474121094]
[0.263671875, -0.83984375, -10.5859375, 30.664121627807617, 3.1603052616119385, -2.030534267425537, 62.099998474121094, 31.049999237060547, -43.20000076293945]
[0.185546875, -0.654296875, -10.654296875, -31.862594604492188, 1.6641221046447754, 0.45038166642189026, 60.75, 31.200000762939453, -40.04999923706055]
[0.2392578125, -0.7177734375, -10.5615234375, -46.213741302490234, -2.3053436279296875, 0.7938931584358215, 60.75, 30.450000762939453, -41.849998474121094]
[0.13671875, -0.712890625, -10.517578125, -19.045801162719727, 5.221374034881592, 0.847328245639801, 60.75, 30.450000762939453, -41.849998474121094]
[0.263671875, -0.6787109375, -10.556640625, -66.22137451171875, -0.290076345205307, -0.9007633328437805, 60.599998474121094, 31.049999237060547, -41.400001525878906]
[0.283203125, -0.6982421875, -10.5810546875, -28.93893051147461, -8.90839672088623, 1.9236640930175781, 62.25, 30.450000762939453, -40.5]
[0.2294921875, -0.6494140625, -10.625, 52.038169860839844, -10.4503812789917, -0.5114504098892212, 61.349998474121094, 31.049999237060547, -41.70000076293945]
[0.15625, -0.751953125, -10.576171875, -68.57251739501953, 1.5190839767456055, -1.229007601737976, 61.349998474121094, 31.049999237060547, -41.70000076293945]
