-3.7876269817352295, 8.542511940002441, 2.8874073028564453, -67.19999694824219, 53.849998474121094, 746.4000244140625, -0.01598774828016758, 0.01665390469133854, -0.008926493115723133, 1.0103530883789062, 9.227252960205078, 2.9448680877685547, -194.25, -287.1000061035156, 282.29998779296875, -0.03224195912480354, 0.002797855995595455, -0.016387442126870155, 2414054656.0
-3.7876269817352295, 8.542511940002441, 2.8874073028564453, -67.19999694824219, 53.849998474121094, 746.4000244140625, -0.023448698222637177, 0.010924961417913437, -0.00799387414008379, 1.0582371950149536, 9.141061782836914, 2.983175277709961, -191.85000610351562, -287.3999938964844, 282.1499938964844, -0.031709033995866776, 0.007194486912339926, -0.009859112091362476, 2414066688.0
-3.758896589279175, 8.542511940002441, 2.892195701599121, -67.6500015258789, 54.150001525878906, 745.6500244140625, -0.02504747360944748, 0.021183766424655914, -0.004130168352276087, 1.0678139925003052, 9.169792175292969, 2.9496564865112305, -192.3000030517578, -286.95001220703125, 282.8999938964844, -0.011591118760406971, 0.011324655264616013, 0.01039203628897667, 2414078720.0
-3.7445313930511475, 8.523358345031738, 2.9448680877685547, -67.94999694824219, 54.150001525878906, 746.4000244140625, -0.020517610013484955, 0.01665390469133854, -0.0030643183272331953, 1.0678139925003052, 9.169792175292969, 2.9496564865112305, -193.9499969482422, -286.79998779296875, 282.29998779296875, -0.021983154118061066, 0.008393567986786366, 0.00039969373028725386, 2414090752.0
-3.7445313930511475, 8.523358345031738, 2.9448680877685547, -66.75, 54.45000076293945, 745.0499877929688, -0.018252680078148842, 0.015055130235850811, -0.010258805006742477, 1.0247182846069336, 9.217676162719727, 2.9448680877685547, -193.9499969482422, -286.79998779296875, 282.29998779296875, -0.03437365964055061, 0.00506278732791543, -0.008260336704552174, 2414102784.0
-3.7828385829925537, 8.53293514251709, 2.9161376953125, -68.25, 54.0, 746.5499877929688, -0.017986217513680458, 0.014788667671382427, -0.008926493115723133, 1.0199298858642578, 9.107542991638184, 3.00711727142334, -192.4499969482422, -286.79998779296875, 282.0, -0.03570597246289253, 0.0030643183272331953, -0.017186829820275307, 2414114560.0
-3.8115692138671875, 8.508993148803711, 2.9257144927978516, -69.30000305175781, 53.54999923706055, 746.0999755859375, -0.01811944879591465, 0.015055130235850811, -0.00626186840236187, 1.0199298858642578, 9.107542991638184, 3.00711727142334, -192.60000610351562, -286.95001220703125, 283.20001220703125, -0.015854516997933388, 0.0094594182446599, 0.0021316998172551394, 2414126592.0
-3.8115692138671875, 8.508993148803711, 2.9257144927978516, -67.80000305175781, 52.79999923706055, 746.5499877929688, -0.021316997706890106, 0.01958499290049076, -0.008260336704552174, 1.039083480834961, 9.160215377807617, 2.896984100341797, -192.60000610351562, -286.95001220703125, 283.20001220703125, -0.01012557465583086, 0.01012557465583086, 0.002797855995595455, 2414138624.0
-3.8498764038085938, 8.585607528686523, 2.9161376953125, -68.55000305175781, 54.0, 745.0499877929688, -0.014522205106914043, 0.01945176161825657, -0.005728943273425102, 1.039083480834961, 9.160215377807617, 2.896984100341797, -192.75, -288.29998779296875, 280.95001220703125, -0.020650841295719147, 0.007860642857849598, -0.0034640124067664146, 2414150656.0
-3.7828385829925537, 8.576030731201172, 2.9065608978271484, -67.5, 53.54999923706055, 745.5, -0.019052067771553993, 0.014255743473768234, -0.011058192700147629, 1.0055646896362305, 9.188945770263672, 2.935291290283203, -193.35000610351562, -286.95001220703125, 282.6000061035156, -0.029843797907233238, 0.0026646247133612633, -0.009192955680191517, 2414162688.0
