482,3
330,4
507,3
197,5
756,3
216,3
692,4
1015,3
362,3
179,3
561,4
685,4
427,3
971,4
283,6
231,5
925,6
52,4
225,2
342,2
781,3
969,3
431,5
294,2
671,4
90,6
484,3
53,3
755,3
864,3
586,5
659,3
734,3
680,3
968,4
804,2
495,3
259,2
195,4
419,3
670,6
604,4
879,2
958,3
414,4
325,4
789,3
76,3
998,5
702,3
900,3
847,4
446,5
962,3
329,3
139,3
957,3
518,6
846,3
374,3
1008,3
943,4
1067,5
769,4
210,5
816,3
855,3
569,5
700,3
582,5
258,2
359,4
935,4
432,5
268,3
852,3
270,3
273,3
305,4
166,2
124,4
745,3
906,4
1066,4
306,3
117,4
820,6
1031,4
472,5
681,2
892,3
616,7
823,2
536,4
381,3
630,5
14,3
295,3
869,5
177,5
227,2
3,2
905,2
825,3
657,5
459,6
38,2
292,2
32,3
5,2
403,7
64,3
486,3
256,4
652,3
200,2
204,2
594,3
574,9
56,3
612,4
328,4
993,3
50,4
632,4
1073,3
810,3
602,2
372,9
995,4
46,3
1070,5
963,5
1042,5
298,2
787,3
967,3
817,2
636,3
1071,4
780,4
49,3
679,3
628,4
67,4
93,4
581,3
293,3
334,4
639,3
521,3
691,3
2,1
768,3
241,2
157,3
595,4
349,3
237,3
115,3
830,4
1057,4
912,3
497,6
220,3
838,4
449,5
363,3
18,4
654,3
908,4
638,4
123,2
599,3
132,4
215,3
399,3
485,6
568,4
739,2
510,4
254,3
455,4
672,4
322,2
262,3
217,5
596,3
578,4
95,4
549,4
821,3
640,3
28,3
576,6
30,4
474,3
896,7
415,2
857,3
767,5
182,2
1047,4
889,3
424,3
529,5
47,4
69,5
931,5
385,3
373,5
344,3
230,4
100,8
515,8
502,3
130,2
253,4
904,4
844,5
226,3
690,4
33,4
1046,6
224,2
979,3
121,4
772,3
202,2
360,3
422,2
487,3
127,4
970,3
813,4
23,4
296,7
824,2
704,5
458,4
718,3
103,4
531,4
811,3
538,3
357,4
477,2
776,3
707,3
188,2
929,4
280,3
584,5
752,3
975,4
143,4
809,4
213,2
350,3
83,4
164,3
705,3
949,6
723,5
337,3
27,2
633,3
729,4
116,3
748,2
557,3
1055,4
351,4
302,2
218,4
338,7
655,3
468,3
426,3
642,5
165,3
1043,4
193,4
6,3
61,4
1074,3
481,3
59,2
909,5
128,4
848,4
913,5
120,3
91,3
203,3
92,3
920,5
478,4
1027,3
348,5
736,3
97,4
972,3
598,3
716,4
917,4
746,4
311,2
1021,3
523,3
263,4
285,2
394,3
550,4
964,5
34,2
35,2
490,4
1013,4
252,3
470,7
996,3
55,2
902,3
797,3
1000,2
542,7
635,3
765,5
71,3
580,3
558,6
17,4
840,3
546,4
408,5
559,4
956,5
794,3
866,4
1017,3
309,3
693,3
281,6
451,4
711,5
398,4
1004,4
152,3
1010,2
504,5
439,3
448,3
610,4
884,2
1012,3
104,4
802,3
275,4
149,5
11,2
677,4
366,3
308,2
315,2
622,3
201,2
1029,3
101,4
80,4
1022,2
706,3
835,4
356,3
206,2
358,3
74,3
859,3
184,4
304,3
72,2
757,4
974,4
1006,4
587,4
950,3
890,4
1020,3
266,6
682,3
696,3
88,4
570,4
921,6
318,6
1016,4
605,2
883,4
738,3
314,3
