350,3
179,3
1077,5
114,6
264,3
1014,5
195,4
590,2
306,3
696,3
640,3
1066,4
869,5
1017,3
59,2
93,4
1070,5
794,3
920,5
578,4
638,4
518,6
1030,4
432,5
76,3
46,3
489,4
23,4
320,3
614,3
784,4
105,3
342,2
556,3
964,5
311,2
557,3
364,6
199,4
74,3
707,3
75,2
680,3
397,2
194,4
550,4
966,3
791,3
687,3
417,3
972,3
55,2
635,3
706,3
290,3
572,3
913,5
849,4
459,6
838,4
877,3
25,4
1035,4
672,4
262,3
35,2
186,3
1020,3
259,2
217,5
581,3
646,6
72,2
932,3
1033,6
365,3
806,4
677,4
787,3
129,3
453,3
221,3
915,3
218,4
1043,4
1021,3
828,5
532,6
80,4
909,5
775,4
215,3
697,4
880,4
428,3
530,2
127,4
892,3
324,3
314,3
949,6
491,4
287,3
778,4
1031,4
942,3
631,6
889,3
254,3
40,2
1047,4
826,3
963,5
659,3
391,4
1080,4
526,3
130,2
622,3
1057,4
210,5
813,4
600,2
276,4
835,4
389,3
1015,3
1002,3
1018,3
678,2
14,3
851,4
95,4
400,4
18,4
305,4
128,4
392,5
776,3
574,9
116,3
691,3
177,5
4,2
727,4
793,3
841,4
423,4
821,3
870,3
230,4
52,4
149,5
729,4
427,3
802,3
765,5
965,3
582,5
235,3
139,3
599,3
859,3
90,6
12,5
804,2
978,4
184,4
13,3
419,3
663,5
430,3
970,3
658,2
353,3
693,3
1067,5
351,4
385,3
1000,2
991,4
656,4
641,3
1076,4
468,3
542,7
289,2
903,4
1027,3
896,7
1012,3
216,3
900,3
1042,5
777,3
855,3
297,6
478,4
97,4
1032,3
1071,4
434,4
579,4
559,4
752,3
995,4
830,4
739,2
390,2
357,4
104,4
736,3
347,5
283,6
315,2
103,4
418,3
483,4
11,2
439,3
330,4
174,2
171,2
955,3
770,3
188,2
202,2
460,6
1058,4
597,3
17,4
349,3
917,4
527,3
912,3
938,4
83,4
180,5
152,3
337,3
633,3
935,4
817,2
1008,3
895,6
844,5
277,3
525,3
56,3
682,3
945,3
120,3
175,3
652,3
772,3
601,3
716,4
424,3
803,4
906,4
738,3
334,4
146,7
10,2
321,2
115,3
586,5
338,7
121,4
322,2
610,4
170,2
587,4
63,6
358,3
325,4
700,3
616,7
814,2
788,2
713,3
846,3
734,3
531,4
398,4
763,4
219,4
47,4
383,3
1075,4
1046,6
986,5
594,3
820,6
657,5
477,2
690,4
549,4
422,2
573,4
265,3
213,2
628,4
312,2
947,5
919,3
629,3
178,5
293,3
253,4
53,3
481,3
227,2
474,3
974,4
295,3
335,3
968,4
996,3
685,4
517,5
31,3
416,3
488,4
748,2
1016,4
1048,4
546,4
756,3
203,3
226,3
1001,3
671,4
132,4
975,4
667,5
759,4
570,4
486,3
681,2
1013,4
840,3
285,2
1029,3
811,3
630,5
273,3
252,3
967,3
929,4
78,4
785,4
660,4
509,4
298,2
301,2
710,4
762,3
396,3
329,3
112,3
16,2
399,3
568,4
348,5
98,4
679,3
596,3
363,3
415,2
699,3
360,3
270,3
69,5
951,3
268,3
401,3
32,3
449,5
431,5
406,3
910,3
49,3
102,3
201,2
864,3
702,3
598,3
145,2
723,5
584,5
604,4
993,3
730,4
741,4
918,3
279,2
84,3
124,4
989,2
