847,4
199,4
817,2
621,4
573,4
173,2
334,4
49,3
161,2
791,3
60,3
806,4
406,3
200,2
902,3
295,3
318,6
897,3
178,5
538,3
59,2
993,3
426,3
735,3
477,2
908,4
448,3
104,4
691,3
263,4
69,5
917,4
832,3
781,3
823,2
483,4
4,2
182,2
321,2
80,4
963,5
1074,3
180,5
241,2
991,4
93,4
641,3
973,3
909,5
659,3
962,3
971,4
481,3
445,4
1015,3
672,4
281,6
382,4
903,4
1053,3
439,3
5,2
697,4
262,3
931,5
576,6
696,3
531,4
764,3
525,3
518,6
478,4
1057,4
338,7
530,2
496,4
738,3
145,2
302,2
265,3
636,3
423,4
137,7
1008,3
1071,4
1003,3
523,3
97,4
357,4
259,2
2,1
228,4
719,4
707,3
165,3
517,5
996,3
17,4
1080,4
351,4
718,3
472,5
1079,5
755,3
919,3
432,5
186,3
778,4
343,3
904,4
654,3
309,3
527,3
213,2
578,4
103,4
393,3
403,7
329,3
227,2
27,2
941,4
44,4
711,5
905,2
487,3
341,3
3,2
921,6
62,3
67,4
273,3
6,3
1055,4
28,3
485,6
867,7
308,2
581,3
217,5
598,3
604,4
1046,6
828,5
550,4
13,3
938,4
230,4
680,3
670,6
597,3
383,3
710,4
202,2
586,5
660,4
235,3
804,2
366,3
745,3
1048,4
765,5
968,4
526,3
744,3
88,4
762,3
811,3
440,7
950,3
224,2
1023,3
431,5
616,7
35,2
349,3
256,4
203,3
270,3
989,2
949,6
268,3
942,3
179,3
290,3
960,4
803,4
1077,5
418,3
280,3
391,4
14,3
793,3
746,4
1066,4
595,4
844,5
392,5
451,4
294,2
628,4
634,5
999,4
490,4
304,3
515,8
577,4
399,3
83,4
763,4
305,4
389,3
866,4
756,3
446,5
945,3
1022,2
906,4
390,2
739,2
124,4
298,2
605,2
218,4
663,5
802,3
482,3
587,4
411,3
380,2
596,3
33,4
666,4
877,3
729,4
10,2
759,4
453,3
75,2
115,3
955,3
542,7
629,3
869,5
52,4
1004,4
56,3
152,3
131,3
704,5
208,5
779,3
556,3
47,4
1010,2
95,4
244,3
307,4
633,3
139,3
935,4
912,3
995,4
590,2
264,3
164,3
314,3
723,5
320,3
121,4
716,4
331,3
405,4
918,3
102,3
20,3
752,3
194,4
172,2
356,3
601,3
855,3
881,6
946,5
206,2
428,3
521,3
92,3
12,5
889,3
910,3
456,4
929,4
583,2
682,3
880,4
831,3
504,5
558,6
555,4
640,3
559,4
1018,3
769,4
132,4
760,3
254,3
599,3
226,3
725,3
196,2
105,3
824,2
895,6
536,4
816,3
443,3
748,2
220,3
883,4
825,3
215,3
404,2
630,5
843,6
63,6
794,3
292,2
1047,4
864,3
967,3
1,3
1039,3
34,2
1006,4
733,5
1029,3
857,3
335,3
209,3
373,5
398,4
510,4
1031,4
120,3
275,4
76,3
687,3
29,3
692,4
826,3
279,2
72,2
702,3
221,3
569,5
998,5
430,3
688,2
985,3
258,2
915,3
197,5
23,4
98,4
812,5
417,3
872,4
16,2
40,2
893,4
204,2
557,3
529,5
91,3
686,3
18,4
572,3
884,2
397,2
958,3
948,3
502,3
110,8
342,2
730,4
547,4
986,5
761,3
705,3
166,2
30,4
768,3
821,3
347,5
420,2
396,3
476,4
484,3
53,3
